0.202978,0.200829,0.403807,0.926726,0.430455,1.357181
0.208929,0.208354,0.417283,0.925268,0.430525,1.355793
0.214957,0.210202,0.425159,0.922881,0.430548,1.353429
0.217885,0.212934,0.430819,0.918679,0.42908,1.347759
0.220746,0.21249,0.433236,0.914288,0.427647,1.341935
0.223729,0.213917,0.437646,0.910278,0.425589,1.335867
0.226415,0.21307,0.439485,0.906045,0.423565,1.32961
0.226695,0.212252,0.438947,0.901768,0.422311,1.324079
0.22673,0.211739,0.438469,0.897685,0.420993,1.318678
0.226981,0.210849,0.43783,0.893569,0.419578,1.313147
0.22688,0.210533,0.437413,0.889721,0.418083,1.307804
0.22641,0.209676,0.436086,0.885912,0.417695,1.303607
0.225665,0.210712,0.436377,0.88252,0.417092,1.299612
0.225264,0.209933,0.435197,0.878834,0.416443,1.295277
0.224516,0.21116,0.435676,0.875566,0.415565,1.291131
0.223572,0.211759,0.435331,0.872745,0.415924,1.288669
0.222613,0.215921,0.438534,0.870602,0.415896,1.286498
0.221711,0.216793,0.438504,0.867231,0.418354,1.285585
0.220781,0.221246,0.442027,0.864316,0.420147,1.284463
0.219918,0.224205,0.444123,0.8616,0.423286,1.284886
0.219488,0.231578,0.451066,0.859507,0.425622,1.285129
0.218707,0.234647,0.453354,0.857066,0.427132,1.284198
0.218524,0.241893,0.460417,0.855271,0.427963,1.283234
0.217952,0.245386,0.463338,0.852889,0.429168,1.282057
0.218269,0.252918,0.471187,0.851126,0.429684,1.28081
0.217388,0.253993,0.471381,0.847728,0.429986,1.277714
0.216883,0.257922,0.474805,0.844523,0.429697,1.27422
0.216647,0.260611,0.477258,0.842378,0.43004,1.272418
0.21776,0.266582,0.484342,0.840815,0.429751,1.270566
0.217777,0.269214,0.486991,0.838976,0.429227,1.268203
0.219424,0.274869,0.494293,0.837731,0.428228,1.265959
0.219757,0.278422,0.498179,0.83574,0.428221,1.263961
0.222024,0.284999,0.507023,0.834274,0.427601,1.261875
0.224475,0.289253,0.513728,0.833268,0.427363,1.260631
0.229881,0.296415,0.526296,0.832882,0.42655,1.259432
0.233003,0.301386,0.534389,0.831753,0.426438,1.258191
0.239385,0.309115,0.5485,0.831184,0.425704,1.256888
0.241414,0.311377,0.552791,0.829219,0.424425,1.253644
0.246423,0.315646,0.562069,0.82766,0.422928,1.250588
0.246712,0.315769,0.562481,0.824799,0.421394,1.246193
0.249205,0.31712,0.566325,0.822114,0.419995,1.242109
0.250095,0.318932,0.569027,0.819412,0.418874,1.238286
0.253607,0.322282,0.575889,0.816901,0.417472,1.234373
0.255769,0.324773,0.580542,0.815011,0.416361,1.231372
0.261184,0.32874,0.589924,0.813419,0.414976,1.228395
0.260995,0.328458,0.589453,0.810673,0.413638,1.224311
0.262778,0.328898,0.591676,0.808036,0.412643,1.220679
0.26243,0.328639,0.591069,0.805303,0.411302,1.216605
0.263929,0.329006,0.592935,0.802649,0.410277,1.212926
0.263071,0.32813,0.591201,0.800017,0.409188,1.209205
0.263195,0.327569,0.590764,0.797367,0.408604,1.205971
0.262316,0.326578,0.588894,0.794927,0.407509,1.202436
0.262106,0.325776,0.587882,0.792445,0.406903,1.199348
0.261267,0.325026,0.586293,0.790036,0.405564,1.1956
0.261397,0.324507,0.585904,0.787598,0.404326,1.191924
0.260577,0.323655,0.584232,0.785181,0.403013,1.188194
0.260766,0.322948,0.583714,0.782752,0.401801,1.184553
0.260358,0.321912,0.58227,0.781127,0.400543,1.18167
0.259564,0.32089,0.580454,0.779451,0.399541,1.178992
0.258953,0.319877,0.57883,0.777495,0.398281,1.175776
0.258287,0.318882,0.577169,0.775524,0.397098,1.172622
0.257636,0.317958,0.575594,0.773396,0.396029,1.169425
0.257038,0.317053,0.574091,0.771274,0.394803,1.166077
0.256639,0.316275,0.572914,0.76921,0.394082,1.163292
0.255898,0.315485,0.571383,0.767164,0.393008,1.160172
0.257124,0.314534,0.571658,0.765454,0.391866,1.15732
0.256673,0.313582,0.570255,0.763777,0.390685,1.154462
0.25779,0.312641,0.570431,0.761902,0.389562,1.151464
0.257309,0.311704,0.569013,0.760071,0.388402,1.148473
0.258427,0.310778,0.569205,0.757956,0.387271,1.145227
0.257963,0.30989,0.567853,0.755885,0.386355,1.14224
0.257845,0.308981,0.566826,0.75366,0.385217,1.138877
0.25709,0.308087,0.565177,0.751453,0.384183,1.135636
0.256462,0.307474,0.563936,0.750066,0.383206,1.133272
0.257025,0.306696,0.563721,0.748608,0.382103,1.130711
0.256468,0.306139,0.562607,0.74708,0.38127,1.12835
0.257197,0.305379,0.562576,0.745479,0.380228,1.125707
0.257048,0.304875,0.561923,0.744038,0.37972,1.123758
0.258654,0.304129,0.562783,0.742508,0.378869,1.121377
0.258321,0.30364,0.561961,0.741019,0.378282,1.119301
0.259493,0.302888,0.562381,0.739438,0.377398,1.116836
0.259208,0.30235,0.561558,0.738075,0.376623,1.114698
0.260425,0.301567,0.561992,0.7366,0.375649,1.112249
0.260364,0.300936,0.5613,0.735362,0.374781,1.110143
0.261957,0.300122,0.562079,0.733995,0.373779,1.107774
0.261331,0.299481,0.560812,0.732121,0.373113,1.105234
0.261596,0.298672,0.560268,0.730208,0.372224,1.102432
0.261357,0.29824,0.559597,0.728785,0.371784,1.100569
0.262488,0.297485,0.559973,0.727246,0.371055,1.098301
0.263222,0.297001,0.560223,0.726928,0.370176,1.097104
0.265915,0.296231,0.562146,0.726376,0.369207,1.095583
0.265462,0.295575,0.561037,0.724711,0.36832,1.093031
0.266034,0.294809,0.560843,0.722969,0.367362,1.090331
0.265865,0.294144,0.560009,0.721644,0.366404,1.088048
0.266947,0.293403,0.56035,0.720187,0.365496,1.085683
0.266329,0.292669,0.558998,0.718332,0.364778,1.08311
0.266376,0.292031,0.558407,0.71649,0.363922,1.080412
0.266249,0.291304,0.557553,0.715046,0.362995,1.078041
0.267289,0.2907,0.557989,0.713495,0.362089,1.075584
0.266663,0.289966,0.556629,0.711691,0.361269,1.07296
0.266585,0.289499,0.556084,0.709914,0.360379,1.070293
0.266375,0.288812,0.555187,0.708368,0.360161,1.068529
0.267161,0.288213,0.555374,0.706743,0.359712,1.066455
0.266973,0.28751,0.554483,0.705491,0.358832,1.064323
0.267743,0.287006,0.554749,0.704112,0.357948,1.06206
0.267117,0.286309,0.553426,0.702471,0.357106,1.059577
0.26691,0.285849,0.552759,0.700792,0.356341,1.057133
0.266271,0.285158,0.551429,0.699144,0.355665,1.054809
0.265951,0.284882,0.550833,0.69747,0.355121,1.052591
0.265429,0.284198,0.549627,0.695984,0.354316,1.0503
0.265427,0.283826,0.549253,0.69443,0.353478,1.047908
0.264794,0.283157,0.547951,0.692791,0.352636,1.045427
0.264352,0.282965,0.547317,0.691148,0.351808,1.042956
0.263735,0.282359,0.546094,0.689597,0.351138,1.040735
0.263373,0.282444,0.545817,0.688011,0.350563,1.038574
0.262841,0.281804,0.544645,0.68663,0.349776,1.036406
0.262707,0.281739,0.544446,0.685179,0.348969,1.034148
0.2621,0.281088,0.543188,0.683599,0.348893,1.032492
0.261612,0.280892,0.542504,0.682022,0.34868,1.030702
0.261012,0.28025,0.541262,0.680533,0.349167,1.0297
0.260566,0.279958,0.540524,0.679014,0.34948,1.028494
0.259978,0.279323,0.539301,0.677561,0.349107,1.026668
0.25947,0.27905,0.53852,0.676075,0.348652,1.024727
0.258982,0.27843,0.537412,0.674568,0.347954,1.022522
0.258402,0.278113,0.536515,0.673056,0.347228,1.020284
0.258073,0.277492,0.535565,0.671553,0.346471,1.018024
0.257527,0.277313,0.53484,0.670067,0.345706,1.015773
0.257452,0.276699,0.534151,0.668612,0.344974,1.013586
0.257033,0.276506,0.533539,0.667195,0.344231,1.011426
0.256592,0.275899,0.532491,0.665826,0.343542,1.009368
0.256033,0.275737,0.53177,0.664431,0.342883,1.007314
0.255492,0.275137,0.530629,0.663322,0.342166,1.005488
0.254967,0.275005,0.529972,0.662158,0.34144,1.003598
0.254428,0.274424,0.528852,0.661126,0.340987,1.002113
0.253914,0.274148,0.528062,0.660039,0.340501,1.00054
0.253385,0.273562,0.526947,0.659454,0.339787,0.999241
0.253004,0.273392,0.526396,0.658792,0.339072,0.997864
0.252495,0.272821,0.525316,0.657683,0.338561,0.996244
0.251973,0.272577,0.52455,0.656539,0.33803,0.994569
0.251448,0.272005,0.523453,0.655836,0.33732,0.993156
0.251038,0.271941,0.522979,0.655083,0.336614,0.991697
0.250598,0.27138,0.521978,0.653821,0.335975,0.989796
0.250079,0.271168,0.521247,0.652549,0.335332,0.987881
0.249582,0.270642,0.520224,0.651999,0.334673,0.986672
0.249225,0.270827,0.520052,0.651412,0.334023,0.985435
0.248821,0.270293,0.519114,0.650128,0.333456,0.983584
0.248319,0.270414,0.518733,0.648844,0.332899,0.981743
0.247815,0.26995,0.517765,0.647954,0.332311,0.980265
0.247355,0.270332,0.517687,0.647055,0.33173,0.978785
0.246955,0.269993,0.516948,0.646761,0.331989,0.97875
0.24677,0.270712,0.517482,0.646458,0.332251,0.978709
0.246277,0.27033,0.516607,0.645458,0.331763,0.977221
0.245858,0.270926,0.516784,0.644465,0.331279,0.975744
0.245372,0.270499,0.515871,0.643284,0.330858,0.974142
0.244926,0.270957,0.515883,0.642114,0.330437,0.972551
0.244449,0.270546,0.514995,0.641086,0.329884,0.97097
0.24407,0.271037,0.515107,0.640075,0.32933,0.969405
0.243594,0.270562,0.514156,0.638851,0.328769,0.96762
0.243162,0.270827,0.513989,0.63764,0.328205,0.965845
0.242698,0.270358,0.513056,0.636426,0.327575,0.964001
0.242255,0.270628,0.512883,0.635227,0.326946,0.962173
0.241808,0.270291,0.512099,0.634007,0.326526,0.960533
0.241357,0.270932,0.512289,0.632797,0.326093,0.95889
0.240989,0.27049,0.511479,0.631663,0.325474,0.957137
0.240533,0.270816,0.511349,0.630517,0.324856,0.955373
0.240168,0.270338,0.510506,0.629352,0.324255,0.953607
0.239716,0.270513,0.510229,0.628181,0.323664,0.951845
0.239378,0.270028,0.509406,0.627147,0.323063,0.95021
0.238934,0.270146,0.50908,0.626088,0.322471,0.948559
0.238725,0.269642,0.508367,0.62526,0.322047,0.947307
0.238325,0.269554,0.507879,0.624382,0.321655,0.946037
0.238096,0.26907,0.507166,0.623353,0.321059,0.944412
0.237687,0.269128,0.506815,0.622294,0.320466,0.94276
0.237394,0.268697,0.506091,0.621191,0.320438,0.941629
0.236966,0.268337,0.505303,0.620072,0.320478,0.94055
0.236749,0.267908,0.504657,0.618944,0.320043,0.938987
0.236344,0.268157,0.504501,0.617818,0.319576,0.937394
0.236129,0.267816,0.503945,0.6167,0.31931,0.93601
0.235725,0.268298,0.504023,0.615586,0.318988,0.934574
0.235428,0.267897,0.503325,0.614507,0.318414,0.932921
0.235007,0.268193,0.5032,0.613415,0.317851,0.931266
0.234614,0.267715,0.502329,0.612344,0.317842,0.930186
0.234225,0.267537,0.501762,0.611309,0.317935,0.929244
0.233835,0.267093,0.500928,0.610229,0.318923,0.929152
0.233455,0.266782,0.500237,0.60915,0.320081,0.929231
0.233127,0.266322,0.499449,0.60808,0.320083,0.928163
0.232723,0.266071,0.498794,0.607013,0.320207,0.92722
0.232461,0.265617,0.498078,0.605963,0.320103,0.926066
0.232055,0.265356,0.497411,0.604907,0.32012,0.925027
0.231748,0.264939,0.496687,0.603873,0.319998,0.923871
0.231352,0.264594,0.495946,0.602875,0.320004,0.922879
0.231033,0.264391,0.495424,0.601958,0.32068,0.922638
0.230649,0.263937,0.494586,0.601117,0.321574,0.922691
0.230296,0.263724,0.49402,0.600216,0.322106,0.922322
0.229945,0.263275,0.49322,0.599393,0.322861,0.922254
0.229578,0.263169,0.492747,0.598577,0.323513,0.92209
0.229261,0.262728,0.491989,0.597859,0.324415,0.922274
0.22888,0.262631,0.491511,0.597355,0.324437,0.921792
0.228623,0.262197,0.49082,0.596995,0.324653,0.921648
0.228242,0.26185,0.490092,0.596492,0.324141,0.920633
0.22802,0.261443,0.489463,0.596133,0.323694,0.919827
0.22764,0.261132,0.488772,0.595615,0.323341,0.918956
0.227503,0.26071,0.488213,0.595238,0.323124,0.918362
0.227157,0.260292,0.487449,0.594853,0.322592,0.917445
0.227213,0.259974,0.487187,0.594623,0.3221,0.916723
0.226888,0.259572,0.48646,0.594154,0.321668,0.915822
0.227029,0.259219,0.486248,0.593828,0.321355,0.915183
0.22666,0.258797,0.485457,0.592901,0.320862,0.913763
0.226498,0.258583,0.485081,0.592024,0.320455,0.912479
0.22613,0.258165,0.484295,0.59109,0.320032,0.911122
0.226055,0.257949,0.484004,0.590198,0.319745,0.909943
0.225696,0.257579,0.483275,0.589246,0.319244,0.90849
0.225543,0.257513,0.483056,0.588302,0.31882,0.907122
0.225182,0.257139,0.482321,0.587375,0.318336,0.905711
0.225154,0.257032,0.482186,0.586481,0.31795,0.904431
0.224802,0.256702,0.481504,0.585575,0.317451,0.903026
0.224858,0.256671,0.481529,0.584706,0.317025,0.901731
0.224531,0.256384,0.480915,0.583967,0.316538,0.900505
0.224728,0.256409,0.481137,0.583304,0.316044,0.899348
0.224396,0.256128,0.480524,0.582388,0.315608,0.897996
0.224575,0.25613,0.480705,0.581489,0.315321,0.89681
0.224269,0.255951,0.48022,0.580692,0.314834,0.895526
0.224567,0.256087,0.480654,0.579949,0.314362,0.894311
0.22422,0.255988,0.480208,0.579048,0.313874,0.892922
0.22429,0.256204,0.480494,0.578154,0.313427,0.891581
0.223949,0.256499,0.480448,0.577342,0.313266,0.890608
0.224071,0.257184,0.481255,0.576568,0.312897,0.889465
0.223728,0.257379,0.481107,0.575698,0.312431,0.888129
0.223797,0.257887,0.481684,0.574822,0.311967,0.886789
0.223485,0.257825,0.48131,0.573963,0.311532,0.885495
0.223767,0.257968,0.481735,0.57312,0.311257,0.884377
0.223447,0.257695,0.481142,0.572266,0.311111,0.883377
0.223691,0.257528,0.481219,0.571426,0.31131,0.882736
0.223368,0.257274,0.480642,0.570663,0.311019,0.881682
0.223587,0.257105,0.480692,0.56992,0.311007,0.880927
0.223256,0.257164,0.48042,0.569094,0.310542,0.879636
0.223242,0.257327,0.480569,0.568277,0.310127,0.878404
0.222956,0.257266,0.480222,0.567567,0.309719,0.877286
0.223336,0.257259,0.480595,0.566867,0.309501,0.876368
0.223269,0.256938,0.480207,0.566203,0.31141,0.877613
0.224235,0.256611,0.480846,0.565541,0.314158,0.879699
0.224019,0.256248,0.480267,0.564809,0.315212,0.880021
0.224612,0.255891,0.480503,0.564075,0.316962,0.881037
0.22434,0.255523,0.479863,0.563348,0.317177,0.880525
0.224746,0.255152,0.479898,0.562611,0.317887,0.880498
0.224561,0.254795,0.479356,0.561825,0.318853,0.880678
0.225213,0.254462,0.479675,0.561033,0.320496,0.881529
0.225047,0.254095,0.479142,0.560223,0.321216,0.881439
0.22573,0.253746,0.479476,0.559415,0.322556,0.881971
0.22547,0.253474,0.478944,0.558621,0.322314,0.880935
0.225867,0.253141,0.479008,0.557823,0.32238,0.880203
0.225546,0.253847,0.479393,0.557028,0.322277,0.879305
0.225514,0.254248,0.479762,0.556244,0.321935,0.878179
0.225204,0.254133,0.479337,0.555465,0.321572,0.877037
0.225342,0.25387,0.479212,0.554709,0.321428,0.876137
0.225032,0.253966,0.478998,0.553962,0.320974,0.874936
0.224931,0.25382,0.478751,0.553256,0.320597,0.873853
0.224655,0.253949,0.478604,0.552513,0.320147,0.87266
0.224459,0.253802,0.478261,0.551815,0.319745,0.87156
0.224223,0.255046,0.479269,0.551054,0.319955,0.871009
0.223974,0.255682,0.479656,0.550286,0.319836,0.870122
0.223706,0.256721,0.480427,0.549526,0.31963,0.869156
0.223489,0.257155,0.480644,0.548798,0.319254,0.868052
0.22318,0.257368,0.480548,0.54804,0.318831,0.866871
0.223108,0.257207,0.480315,0.547294,0.31852,0.865814
0.222806,0.25707,0.479876,0.546602,0.31831,0.864912
0.222794,0.256734,0.479528,0.545867,0.318352,0.864219
0.22249,0.256632,0.479122,0.545125,0.318084,0.863209
0.222413,0.256301,0.478714,0.544422,0.318027,0.862449
0.222117,0.256384,0.478501,0.543721,0.317633,0.861354
0.221938,0.256111,0.478049,0.5431,0.317356,0.860456
0.221667,0.256755,0.478422,0.542386,0.31698,0.859366
0.221424,0.25676,0.478184,0.54174,0.316555,0.858295
0.221148,0.256856,0.478004,0.541012,0.316144,0.857156
0.220906,0.256571,0.477477,0.540322,0.31581,0.856132
0.220615,0.256601,0.477216,0.539601,0.315418,0.855019
0.220405,0.256288,0.476693,0.538895,0.315113,0.854008
0.220112,0.256572,0.476684,0.538182,0.314695,0.852877
0.219909,0.256345,0.476254,0.53748,0.314291,0.851771
0.219623,0.25628,0.475903,0.53679,0.313967,0.850757
0.219386,0.255944,0.47533,0.536186,0.313747,0.849933
0.219103,0.255763,0.474866,0.535573,0.315051,0.850624
0.218935,0.256194,0.475129,0.535107,0.316686,0.851793
0.218648,0.256,0.474648,0.53461,0.317593,0.852203
0.218419,0.256423,0.474842,0.534319,0.318762,0.853081
0.218163,0.256315,0.474478,0.533729,0.319603,0.853332
0.217882,0.256939,0.474821,0.533302,0.320666,0.853968
0.217644,0.256799,0.474443,0.532623,0.321062,0.853685
0.217363,0.25737,0.474733,0.53203,0.321614,0.853644
0.21711,0.257093,0.474203,0.531361,0.321469,0.85283
0.216831,0.257327,0.474158,0.530682,0.321403,0.852085
0.216567,0.257296,0.473863,0.530022,0.321582,0.851604
0.21629,0.258111,0.474401,0.529346,0.32185,0.851196
0.21604,0.257927,0.473967,0.52868,0.321756,0.850436
0.21577,0.258424,0.474194,0.528017,0.321713,0.84973
0.215512,0.258163,0.473675,0.527349,0.32151,0.848859
0.215244,0.25846,0.473704,0.526705,0.321336,0.848041
0.214972,0.258474,0.473446,0.526066,0.321438,0.847504
0.214701,0.259389,0.47409,0.525405,0.321564,0.846969
0.214449,0.259887,0.474336,0.524746,0.322077,0.846823
0.214198,0.261618,0.475816,0.524111,0.322594,0.846705
0.213955,0.261711,0.475666,0.523488,0.322508,0.845996
0.213725,0.262761,0.476486,0.522836,0.322412,0.845248
0.213481,0.262979,0.47646,0.522413,0.322476,0.844889
0.213262,0.262698,0.47596,0.521846,0.322568,0.844414
0.213033,0.262813,0.475846,0.521294,0.322345,0.843639
0.212848,0.26251,0.475358,0.520664,0.322152,0.842816
0.212601,0.263184,0.475785,0.520051,0.322224,0.842275
0.212402,0.263095,0.475497,0.519412,0.322358,0.84177
0.212177,0.262846,0.475023,0.518786,0.322052,0.840838
0.212034,0.26258,0.474614,0.518233,0.321717,0.83995
0.211818,0.262274,0.474092,0.517616,0.321504,0.83912
0.211709,0.262097,0.473806,0.517077,0.32124,0.838317
0.211518,0.261781,0.473299,0.516541,0.321201,0.837742
0.21148,0.261746,0.473226,0.516142,0.321078,0.83722
0.211318,0.261434,0.472752,0.515546,0.320916,0.836462
0.211354,0.261413,0.472767,0.515037,0.320681,0.835718
0.211262,0.2611,0.472362,0.514452,0.320399,0.834851
0.211446,0.260984,0.47243,0.513958,0.320068,0.834026
0.21138,0.260768,0.472148,0.513387,0.320101,0.833488
0.211639,0.261048,0.472687,0.512909,0.320013,0.832922
0.21161,0.261017,0.472627,0.512364,0.320306,0.83267
0.211964,0.261654,0.473618,0.511921,0.320431,0.832352
0.21184,0.261743,0.473583,0.511403,0.320903,0.832306
0.212059,0.262561,0.47462,0.510995,0.321175,0.83217
0.211893,0.262633,0.474526,0.510453,0.321509,0.831962
0.212054,0.263392,0.475446,0.51,0.321653,0.831653
0.21187,0.263531,0.475401,0.509403,0.321914,0.831317
0.212012,0.264367,0.476379,0.508836,0.321989,0.830825
0.211897,0.265266,0.477163,0.508243,0.322985,0.831228
0.212218,0.267146,0.479364,0.507673,0.323688,0.831361
0.212109,0.267664,0.479773,0.507189,0.324483,0.831672
0.212469,0.268981,0.48145,0.506799,0.325004,0.831803
0.212451,0.269367,0.481818,0.506408,0.325489,0.831897
0.213016,0.270457,0.483473,0.50613,0.325738,0.831868
0.213023,0.271647,0.48467,0.505785,0.326972,0.832757
0.213662,0.27375,0.487412,0.505555,0.327866,0.833421
0.213593,0.274987,0.48858,0.50504,0.328878,0.833918
0.214109,0.277094,0.491203,0.504587,0.329575,0.834162
0.213915,0.277674,0.491589,0.504066,0.329816,0.833882
0.214147,0.278902,0.493049,0.503512,0.329856,0.833368
0.213907,0.278616,0.492523,0.502956,0.329506,0.832462
0.213947,0.278511,0.492458,0.502387,0.329219,0.831606
0.213732,0.278254,0.491986,0.501818,0.32885,0.830668
0.21392,0.278199,0.492119,0.501256,0.328517,0.829773
0.213679,0.278007,0.491686,0.500693,0.328782,0.829475
0.213684,0.277703,0.491387,0.500142,0.329286,0.829428
0.21348,0.277654,0.491134,0.499682,0.329425,0.829107
0.213345,0.27742,0.490765,0.499186,0.329779,0.828965
0.213121,0.277405,0.490526,0.498633,0.329905,0.828538
0.213045,0.2772,0.490245,0.498078,0.330239,0.828317
0.212812,0.277054,0.489866,0.497577,0.330122,0.827699
0.212918,0.276786,0.489704,0.497106,0.330158,0.827264
0.212714,0.277092,0.489806,0.496579,0.330491,0.82707
0.212607,0.277136,0.489743,0.496041,0.331058,0.827099
0.212382,0.276984,0.489366,0.495499,0.330737,0.826236
0.212558,0.276726,0.489284,0.494966,0.330486,0.825452
0.212351,0.276427,0.488778,0.49443,0.330345,0.824775
0.212619,0.276179,0.488798,0.49389,0.330103,0.823993
0.212388,0.275878,0.488266,0.493352,0.329917,0.823269
0.212496,0.275591,0.488087,0.492819,0.329646,0.822465
0.212266,0.275303,0.487569,0.492287,0.32945,0.821737
0.212311,0.275005,0.487316,0.491753,0.329175,0.820928
0.212086,0.274716,0.486802,0.491223,0.32905,0.820273
0.212098,0.27442,0.486518,0.490692,0.328831,0.819523
0.211896,0.27417,0.486066,0.490179,0.328627,0.818806
0.211827,0.273886,0.485713,0.489662,0.328351,0.818013
0.211623,0.27364,0.485263,0.489137,0.328139,0.817276
